-2026960962 0 0 0 0 0 0 0 0 0 
-1909129459 0 0 0 0 0 2.5 0 0 2.39933 
-1854097254 0.428278 0 -0.934466 -1.002 0 0 0 0 -0.833114 
-1852313321 0 0 0 0 0 0 0 0 0 
-1673615423 0 0 0 0 0 0 2.42946 2.45312 2.36642 
-1588044679 -1.002 0 0 -0.818105 0 0 0 0 -0.524274 
-1410830267 0 0 0 0 2.38835 0 2.45636 2.32916 2.31011 
-1332571543 -1.002 0 0 0 0 0 0 0 -0.786613 
-1232096314 0 0 0 0 2.5 0 0 0 2.34465 
-943389713 0 0 0 -1.002 0 0 0 0 0.0883408 
-934474527 0 0 0 0 0 2.40293 2.42545 2.4135 1.47052 
-799462909 0 0 2.5 0 0 0 0 0 -0.542926 
-499441974 0 0 0 0 0 0 0 0 0 
-412980975 0 0 0 0 2.38138 2.32442 2.39236 0 2.28852 
-159714043 0 -0.703225 -0.656096 -1.002 0 0 0 0 0.125311 
-157867326 0 0 0 0 0 2.39551 2.46044 0 2.32905 
46652963 0 0 0 0 0 0 0 2.5 2.38589 
161431130 0 0 0 0 2.39016 2.32049 2.21455 2.3036 0.762046 
293361472 -0.81094 -0.516989 -1.002 -1.002 0 0 0 0 -0.100564 
395024170 0 0 0 0 0 0 0 0 0 
415337439 0 0 0 0 0 2.44123 0 2.46143 2.27112 
574700013 0 0 -0.680814 0.79204 0 0 0 0 -1.002 
587305719 0 0 0 0 0 0 0 0 0 
701081391 0 -0.520703 0 -1.002 0 0 0 0 -0.817879 
757290785 0 0 0 0 2.38024 2.42503 0 2.44535 2.17985 
1113999796 0 0 0 0 0 0 2.5 0 2.36748 
1192151308 0 0 0 0 2.43285 2.39855 0 0 2.37044 
1300812649 0 0 0 0 2.43435 0 2.45341 0 2.23791 
1632463223 0 0 0 0 0 0 0 0 0 
1705244050 0 0 0 0 0 0 0 0 0 
1927767620 0 0 0 0 2.47231 0 0 2.45809 2.36701 
