-2026960962 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
-1909129459 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
-1854097254 2.49502 -0.5 2.39228 -1.002 -0.5 -0.5 -0.5 -0.5 2.14012 
-1852313321 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
-1673615423 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 2.49299 2.49778 2.47872 
-1588044679 -1.002 -0.5 -0.5 0.474483 -0.5 -0.5 -0.5 -0.5 2.47833 
-1410830267 -0.5 -0.5 -0.5 -0.5 2.49556 -0.5 2.42271 -1.002 2.43157 
-1332571543 -1.002 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 1.51862 
-1232096314 -0.5 -0.5 -0.5 -0.5 -1.002 -0.5 -0.5 -0.5 -0.26484 
-943389713 -0.5 -0.5 -0.5 -1.002 -0.5 -0.5 -0.5 -0.5 2.48336 
-934474527 -0.5 -0.5 -0.5 -0.5 -0.5 2.49481 2.36924 -1.002 1.36761 
-799462909 -0.5 -0.5 2.5 -0.5 -0.5 -0.5 -0.5 -0.5 2.49094 
-499441974 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
-412980975 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
-159714043 -0.5 2.49556 2.31079 -1.002 -0.5 -0.5 -0.5 -0.5 2.07277 
-157867326 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
46652963 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -1.002 2.49552 
161431130 -0.5 -0.5 -0.5 -0.5 1.23737 2.49333 -1.002 -1.002 -0.5 
293361472 1.97711 2.49261 -1.002 -1.002 -0.5 -0.5 -0.5 -0.5 -0.5 
395024170 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
415337439 -0.5 -0.5 -0.5 -0.5 -0.5 1.71072 -0.5 -1.002 2.48149 
574700013 -0.5 -0.5 2.41313 2.49762 -0.5 -0.5 -0.5 -0.5 2.47823 
587305719 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
701081391 -0.5 1.32325 -0.5 -1.002 -0.5 -0.5 -0.5 -0.5 2.45143 
757290785 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
1113999796 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 2.5 -0.5 2.49294 
1300812649 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
1632463223 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
1705244050 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
1927767620 -0.5 -0.5 -0.5 -0.5 -1.002 -0.5 -0.5 0.312203 2.46469 
