-2026960962 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
-1909129459 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
-1854097254 2.49556 -0.5 1.60135 -1.002 -0.5 -0.5 -0.5 -0.5 2.09509 
-1852313321 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
-1673615423 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 2.3193 2.49778 2.46096 
-1588044679 -1.002 -0.5 -0.5 0.633225 -0.5 -0.5 -0.5 -0.5 2.4206 
-1410830267 -0.5 -0.5 -0.5 -0.5 2.49555 -0.5 1.69095 -1.002 0.751703 
-1332571543 -1.002 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 0.424721 
-1232096314 -0.5 -0.5 -0.5 -0.5 -1.002 -0.5 -0.5 -0.5 1.84179 
-943389713 -0.5 -0.5 -0.5 -1.002 -0.5 -0.5 -0.5 -0.5 1.87933 
-934474527 -0.5 -0.5 -0.5 -0.5 -0.5 2.49556 2.20741 -1.002 2.35456 
-799462909 -0.5 -0.5 2.5 -0.5 -0.5 -0.5 -0.5 -0.5 2.49291 
-499441974 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
-412980975 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
-159714043 -0.5 2.49555 2.09764 -1.002 -0.5 -0.5 -0.5 -0.5 1.19592 
-157867326 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
46652963 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -1.002 2.47071 
161431130 -0.5 -0.5 -0.5 -0.5 2.49333 1.27373 -1.002 -1.002 -0.5 
293361472 2.49328 1.25675 -1.002 -1.002 -0.5 -0.5 -0.5 -0.5 -0.5 
395024170 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
415337439 -0.5 -0.5 -0.5 -0.5 -0.5 0.916904 -0.5 -1.002 2.45146 
574700013 -0.5 -0.5 2.02548 2.49778 -0.5 -0.5 -0.5 -0.5 2.033 
587305719 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
701081391 -0.5 1.62084 -0.5 -1.002 -0.5 -0.5 -0.5 -0.5 1.96776 
757290785 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
1113999796 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 2.5 -0.5 2.49278 
1300812649 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
1632463223 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
1705244050 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 
1927767620 -0.5 -0.5 -0.5 -0.5 -1.002 -0.5 -0.5 0.853357 2.44061 
